0.096,0.191,0.906
0.0,0.153,0.8356
-0.0864,0.11879999999999999,0.77224
-0.16416,0.08801999999999999,0.7152160000000001
-0.21570834982028886,0.0622027670029492,0.6662268245942291
-0.23125765546514945,0.03910293324015607,0.621196381298439
-0.25680262720641106,0.013892849200146405,0.5727276399527319
-0.2970520339020051,-0.010763279723752104,0.5260671728049913
-0.34648078771821766,-0.031997889591290726,0.48638866208257153
-0.39706284817297227,-0.04899239767759224,0.45495755526953463
-0.44375591012124127,-0.0630009363156421,0.42961472448144566
-0.4857803191091171,-0.07560084268407789,0.4068532520333011
-0.5236022871982055,-0.0869407584156701,0.38636792682997095
-0.5576420584783849,-0.0971466825741031,0.36793113414697387
-0.5882778526305464,-0.10633201431669279,0.3513380207322765
-0.6158500673674918,-0.11459881288502351,0.33640421865904885
-0.6406650606307427,-0.12203893159652116,0.32296379679314396
-0.6629985545676684,-0.12873503843686904,0.3108674171138296
-0.6830986991109016,-0.13476153459318213,0.29998067540244666
-0.7011888291998114,-0.14018538113386392,0.290182607862202
-0.7174699462798303,-0.14506684302047754,0.2813643470759818
-0.7321229516518473,-0.14946015871842977,0.2734279123683836
-0.7453106564866625,-0.1534141428465868,0.26628512113154523
-0.7571795908379962,-0.15697272856192812,0.2598566090183907
-0.7678616317541966,-0.1601754557057353,0.2540709481165516
-0.777475468578777,-0.16305791013516177,0.24886385330489647
-0.7861279217208993,-0.1656521191216456,0.24417746797440681
